image_path,family,category,split,rendered_text,source_font,random_seed,image_size,applied_effects,image_index
data/processed/fontsense_full/images/train/display/Lobster/Lobster_0038.png,Lobster,display,train,Hello World,data/raw/fonts/google_fonts/display/Lobster__Lobster-Regular.ttf,84070213,224x96,"{""actual_font_size"": 22, ""background"": ""light"", ""background_rgb"": [232, 253, 239], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [70, 72, 85], ""horizontal_shift_px"": 0, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 165.67, ""requested_font_size"": 47, ""rotation_degrees"": -2.11, ""scale_factor"": 1.0221, ""vertical_shift_px"": 0}",38
data/processed/fontsense_full/images/train/display/Lobster/Lobster_0039.png,Lobster,display,train,Quiet Words,data/raw/fonts/google_fonts/display/Lobster__Lobster-Regular.ttf,84070214,224x96,"{""actual_font_size"": 24, ""background"": ""dark"", ""background_rgb"": [12, 28, 34], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [237, 229, 250], ""horizontal_shift_px"": 9, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""luminance_difference"": 214.0, ""requested_font_size"": 41, ""rotation_degrees"": -0.718, ""scale_factor"": 0.9792, ""vertical_shift_px"": 2}",39
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0000.png,Luckiest Guy,display,train,Made to Read,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080182,224x96,"{""actual_font_size"": 19, ""background"": ""light"", ""background_rgb"": [251, 254, 252], ""blur_radius"": 0.194, ""contrast_style"": ""strong"", ""foreground_rgb"": [55, 51, 41], ""horizontal_shift_px"": -1, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 203.33, ""requested_font_size"": 45, ""rotation_degrees"": -2.186, ""scale_factor"": 0.9773, ""vertical_shift_px"": 3}",0
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0001.png,Luckiest Guy,display,train,Font Sense,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080183,224x96,"{""actual_font_size"": 28, ""background"": ""light"", ""background_rgb"": [250, 250, 240], ""blur_radius"": 0.198, ""contrast_style"": ""soft"", ""foreground_rgb"": [77, 95, 73], ""horizontal_shift_px"": -4, ""jpeg_quality"": 76, ""letter_spacing_px"": 2, ""luminance_difference"": 165.0, ""requested_font_size"": 46, ""rotation_degrees"": -2.185, ""scale_factor"": 1.0097, ""vertical_shift_px"": 4}",1
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0002.png,Luckiest Guy,display,train,Letterform,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080184,224x96,"{""actual_font_size"": 28, ""background"": ""light"", ""background_rgb"": [241, 254, 250], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [55, 39, 28], ""horizontal_shift_px"": 5, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 207.67, ""requested_font_size"": 28, ""rotation_degrees"": 0.05, ""scale_factor"": 0.9481, ""vertical_shift_px"": 0}",2
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0003.png,Luckiest Guy,display,train,Structured,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080185,224x96,"{""actual_font_size"": 30, ""background"": ""dark"", ""background_rgb"": [36, 5, 17], ""blur_radius"": 0.282, ""contrast_style"": ""strong"", ""foreground_rgb"": [222, 253, 221], ""horizontal_shift_px"": 0, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 212.67, ""requested_font_size"": 53, ""rotation_degrees"": 0.443, ""scale_factor"": 0.9919, ""vertical_shift_px"": -3}",3
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0004.png,Luckiest Guy,display,train,Reading Room,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080186,224x96,"{""actual_font_size"": 19, ""background"": ""light"", ""background_rgb"": [239, 237, 249], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [19, 25, 14], ""horizontal_shift_px"": -8, ""jpeg_quality"": 77, ""letter_spacing_px"": 3, ""luminance_difference"": 222.33, ""requested_font_size"": 48, ""rotation_degrees"": 0.982, ""scale_factor"": 1.0321, ""vertical_shift_px"": -4}",4
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0005.png,Luckiest Guy,display,train,Clean Lines,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080187,224x96,"{""actual_font_size"": 24, ""background"": ""light"", ""background_rgb"": [249, 247, 245], ""blur_radius"": 0.345, ""contrast_style"": ""soft"", ""foreground_rgb"": [97, 78, 97], ""horizontal_shift_px"": 12, ""jpeg_quality"": 88, ""letter_spacing_px"": 3, ""luminance_difference"": 156.33, ""requested_font_size"": 33, ""rotation_degrees"": -2.224, ""scale_factor"": 1.0529, ""vertical_shift_px"": -3}",5
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0006.png,Luckiest Guy,display,train,Creative Work,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080188,224x96,"{""actual_font_size"": 22, ""background"": ""light"", ""background_rgb"": [250, 236, 248], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [22, 14, 11], ""horizontal_shift_px"": -1, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""luminance_difference"": 229.0, ""requested_font_size"": 48, ""rotation_degrees"": 0.564, ""scale_factor"": 1.0397, ""vertical_shift_px"": -4}",6
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0007.png,Luckiest Guy,display,train,Creative Notes,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080189,224x96,"{""actual_font_size"": 21, ""background"": ""light"", ""background_rgb"": [248, 246, 236], ""blur_radius"": 0.469, ""contrast_style"": ""strong"", ""foreground_rgb"": [49, 54, 24], ""horizontal_shift_px"": -6, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""luminance_difference"": 201.0, ""requested_font_size"": 27, ""rotation_degrees"": 1.907, ""scale_factor"": 1.0525, ""vertical_shift_px"": 0}",7
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0008.png,Luckiest Guy,display,train,Daily Notes,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080190,224x96,"{""actual_font_size"": 26, ""background"": ""light"", ""background_rgb"": [233, 235, 248], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [18, 53, 41], ""horizontal_shift_px"": 9, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""luminance_difference"": 201.33, ""requested_font_size"": 62, ""rotation_degrees"": -1.95, ""scale_factor"": 0.9665, ""vertical_shift_px"": 0}",8
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0009.png,Luckiest Guy,display,train,Simple Ideas,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080191,224x96,"{""actual_font_size"": 21, ""background"": ""dark"", ""background_rgb"": [13, 7, 42], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [222, 243, 224], ""horizontal_shift_px"": -4, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 209.0, ""requested_font_size"": 47, ""rotation_degrees"": -0.731, ""scale_factor"": 1.01, ""vertical_shift_px"": 4}",9
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0010.png,Luckiest Guy,display,train,Digital Type,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080192,224x96,"{""actual_font_size"": 23, ""background"": ""light"", ""background_rgb"": [235, 241, 251], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [24, 33, 9], ""horizontal_shift_px"": 3, ""jpeg_quality"": 90, ""letter_spacing_px"": 2, ""luminance_difference"": 220.33, ""requested_font_size"": 43, ""rotation_degrees"": -2.012, ""scale_factor"": 0.9743, ""vertical_shift_px"": 3}",10
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0011.png,Luckiest Guy,display,train,Bright Idea,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080193,224x96,"{""actual_font_size"": 24, ""background"": ""light"", ""background_rgb"": [249, 234, 245], ""blur_radius"": 0.226, ""contrast_style"": ""strong"", ""foreground_rgb"": [52, 34, 28], ""horizontal_shift_px"": -11, ""jpeg_quality"": 85, ""letter_spacing_px"": 3, ""luminance_difference"": 204.67, ""requested_font_size"": 27, ""rotation_degrees"": 1.477, ""scale_factor"": 0.9974, ""vertical_shift_px"": 2}",11
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0012.png,Luckiest Guy,display,train,Open Source,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080194,224x96,"{""actual_font_size"": 22, ""background"": ""light"", ""background_rgb"": [249, 245, 246], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [16, 46, 0], ""horizontal_shift_px"": -9, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 226.0, ""requested_font_size"": 40, ""rotation_degrees"": 1.629, ""scale_factor"": 1.0515, ""vertical_shift_px"": 2}",12
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0013.png,Luckiest Guy,display,train,Good Morning,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080195,224x96,"{""actual_font_size"": 24, ""background"": ""light"", ""background_rgb"": [255, 232, 250], ""blur_radius"": 0.145, ""contrast_style"": ""strong"", ""foreground_rgb"": [0, 16, 20], ""horizontal_shift_px"": 11, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 233.67, ""requested_font_size"": 52, ""rotation_degrees"": -1.438, ""scale_factor"": 1.0254, ""vertical_shift_px"": -2}",13
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0014.png,Luckiest Guy,display,train,Design Studio,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080196,224x96,"{""actual_font_size"": 24, ""background"": ""light"", ""background_rgb"": [236, 243, 233], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [51, 1, 28], ""horizontal_shift_px"": 3, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 210.67, ""requested_font_size"": 46, ""rotation_degrees"": -2.237, ""scale_factor"": 1.0297, ""vertical_shift_px"": 0}",14
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0015.png,Luckiest Guy,display,train,Fresh Lines,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080197,224x96,"{""actual_font_size"": 26, ""background"": ""light"", ""background_rgb"": [240, 250, 243], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [41, 27, 12], ""horizontal_shift_px"": 2, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""luminance_difference"": 217.67, ""requested_font_size"": 41, ""rotation_degrees"": -0.499, ""scale_factor"": 0.9493, ""vertical_shift_px"": -4}",15
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0016.png,Luckiest Guy,display,train,Quiet Words,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080198,224x96,"{""actual_font_size"": 26, ""background"": ""light"", ""background_rgb"": [243, 254, 236], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [109, 86, 85], ""horizontal_shift_px"": -1, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""luminance_difference"": 151.0, ""requested_font_size"": 43, ""rotation_degrees"": -2.292, ""scale_factor"": 1.0308, ""vertical_shift_px"": 2}",16
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0017.png,Luckiest Guy,display,train,Visual Story,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080199,224x96,"{""actual_font_size"": 24, ""background"": ""light"", ""background_rgb"": [244, 241, 243], ""blur_radius"": 0.171, ""contrast_style"": ""soft"", ""foreground_rgb"": [77, 86, 89], ""horizontal_shift_px"": 10, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""luminance_difference"": 158.67, ""requested_font_size"": 61, ""rotation_degrees"": 1.56, ""scale_factor"": 1.059, ""vertical_shift_px"": -4}",17
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0018.png,Luckiest Guy,display,train,Clear Design,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080200,224x96,"{""actual_font_size"": 23, ""background"": ""light"", ""background_rgb"": [233, 241, 246], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [53, 51, 48], ""horizontal_shift_px"": -11, ""jpeg_quality"": 83, ""letter_spacing_px"": 2, ""luminance_difference"": 189.33, ""requested_font_size"": 59, ""rotation_degrees"": -1.682, ""scale_factor"": 0.9583, ""vertical_shift_px"": -2}",18
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0019.png,Luckiest Guy,display,train,Headline,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080201,224x96,"{""actual_font_size"": 29, ""background"": ""light"", ""background_rgb"": [235, 250, 244], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [42, 13, 30], ""horizontal_shift_px"": 4, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 214.67, ""requested_font_size"": 29, ""rotation_degrees"": 2.119, ""scale_factor"": 1.0156, ""vertical_shift_px"": 0}",19
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0020.png,Luckiest Guy,display,train,Text Sample,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080202,224x96,"{""actual_font_size"": 28, ""background"": ""light"", ""background_rgb"": [246, 245, 237], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [1, 38, 21], ""horizontal_shift_px"": 4, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 222.67, ""requested_font_size"": 37, ""rotation_degrees"": 1.363, ""scale_factor"": 0.9977, ""vertical_shift_px"": -2}",20
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0021.png,Luckiest Guy,display,train,Smart Layout,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080203,224x96,"{""actual_font_size"": 23, ""background"": ""dark"", ""background_rgb"": [40, 43, 40], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [225, 223, 230], ""horizontal_shift_px"": -1, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""luminance_difference"": 185.0, ""requested_font_size"": 61, ""rotation_degrees"": 1.414, ""scale_factor"": 0.9601, ""vertical_shift_px"": -2}",21
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0022.png,Luckiest Guy,display,train,Classic,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080204,224x96,"{""actual_font_size"": 43, ""background"": ""dark"", ""background_rgb"": [42, 25, 21], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [229, 234, 245], ""horizontal_shift_px"": 6, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""luminance_difference"": 206.67, ""requested_font_size"": 56, ""rotation_degrees"": -1.28, ""scale_factor"": 1.0404, ""vertical_shift_px"": -2}",22
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0023.png,Luckiest Guy,display,train,Editorial,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080205,224x96,"{""actual_font_size"": 36, ""background"": ""light"", ""background_rgb"": [254, 248, 237], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [96, 94, 91], ""horizontal_shift_px"": -2, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 152.67, ""requested_font_size"": 51, ""rotation_degrees"": 2.091, ""scale_factor"": 0.9725, ""vertical_shift_px"": 2}",23
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0024.png,Luckiest Guy,display,train,New Project,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080206,224x96,"{""actual_font_size"": 22, ""background"": ""dark"", ""background_rgb"": [14, 29, 32], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [228, 231, 243], ""horizontal_shift_px"": -7, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 209.0, ""requested_font_size"": 44, ""rotation_degrees"": -0.18, ""scale_factor"": 1.0599, ""vertical_shift_px"": 0}",24
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0025.png,Luckiest Guy,display,train,Modern,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080207,224x96,"{""actual_font_size"": 42, ""background"": ""dark"", ""background_rgb"": [24, 8, 26], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [220, 231, 247], ""horizontal_shift_px"": -5, ""jpeg_quality"": 88, ""letter_spacing_px"": 2, ""luminance_difference"": 213.33, ""requested_font_size"": 51, ""rotation_degrees"": -1.764, ""scale_factor"": 0.994, ""vertical_shift_px"": 1}",25
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0026.png,Luckiest Guy,display,train,Design Notes,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080208,224x96,"{""actual_font_size"": 21, ""background"": ""light"", ""background_rgb"": [233, 234, 233], ""blur_radius"": 0.214, ""contrast_style"": ""soft"", ""foreground_rgb"": [73, 93, 73], ""horizontal_shift_px"": -3, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 153.67, ""requested_font_size"": 48, ""rotation_degrees"": -2.246, ""scale_factor"": 1.0328, ""vertical_shift_px"": 4}",26
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0027.png,Luckiest Guy,display,train,Simple Text,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080209,224x96,"{""actual_font_size"": 26, ""background"": ""dark"", ""background_rgb"": [13, 31, 13], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [246, 230, 226], ""horizontal_shift_px"": 4, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""luminance_difference"": 215.0, ""requested_font_size"": 34, ""rotation_degrees"": -1.843, ""scale_factor"": 1.0596, ""vertical_shift_px"": -2}",27
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0028.png,Luckiest Guy,display,train,Hello Reader,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080210,224x96,"{""actual_font_size"": 23, ""background"": ""dark"", ""background_rgb"": [22, 10, 22], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [252, 247, 254], ""horizontal_shift_px"": 7, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""luminance_difference"": 233.0, ""requested_font_size"": 56, ""rotation_degrees"": 1.239, ""scale_factor"": 0.9535, ""vertical_shift_px"": -4}",28
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0029.png,Luckiest Guy,display,train,Visual Rhythm,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080211,224x96,"{""actual_font_size"": 18, ""background"": ""dark"", ""background_rgb"": [30, 8, 31], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [241, 252, 229], ""horizontal_shift_px"": -12, ""jpeg_quality"": 83, ""letter_spacing_px"": 3, ""luminance_difference"": 217.67, ""requested_font_size"": 49, ""rotation_degrees"": -0.451, ""scale_factor"": 0.9932, ""vertical_shift_px"": 4}",29
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0030.png,Luckiest Guy,display,train,Type Matters,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080212,224x96,"{""actual_font_size"": 25, ""background"": ""light"", ""background_rgb"": [254, 244, 254], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [96, 70, 76], ""horizontal_shift_px"": -2, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 170.0, ""requested_font_size"": 38, ""rotation_degrees"": -1.947, ""scale_factor"": 0.9844, ""vertical_shift_px"": -1}",30
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0031.png,Luckiest Guy,display,train,Visual Form,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080213,224x96,"{""actual_font_size"": 23, ""background"": ""dark"", ""background_rgb"": [26, 5, 11], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [228, 252, 226], ""horizontal_shift_px"": 11, ""jpeg_quality"": 89, ""letter_spacing_px"": 3, ""luminance_difference"": 221.33, ""requested_font_size"": 62, ""rotation_degrees"": -1.981, ""scale_factor"": 1.0298, ""vertical_shift_px"": -4}",31
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0032.png,Luckiest Guy,display,train,Modern Words,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080214,224x96,"{""actual_font_size"": 23, ""background"": ""light"", ""background_rgb"": [241, 250, 238], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [94, 98, 96], ""horizontal_shift_px"": -12, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 147.0, ""requested_font_size"": 35, ""rotation_degrees"": -0.063, ""scale_factor"": 0.9546, ""vertical_shift_px"": 1}",32
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0033.png,Luckiest Guy,display,train,Bright Future,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080215,224x96,"{""actual_font_size"": 24, ""background"": ""light"", ""background_rgb"": [248, 236, 234], ""blur_radius"": 0.184, ""contrast_style"": ""strong"", ""foreground_rgb"": [47, 50, 25], ""horizontal_shift_px"": -6, ""jpeg_quality"": 82, ""letter_spacing_px"": 0, ""luminance_difference"": 198.67, ""requested_font_size"": 47, ""rotation_degrees"": 2.312, ""scale_factor"": 1.0113, ""vertical_shift_px"": 0}",33
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0034.png,Luckiest Guy,display,train,Classic Forms,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080216,224x96,"{""actual_font_size"": 19, ""background"": ""light"", ""background_rgb"": [252, 237, 235], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [54, 1, 32], ""horizontal_shift_px"": 1, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 212.33, ""requested_font_size"": 47, ""rotation_degrees"": 1.74, ""scale_factor"": 1.0354, ""vertical_shift_px"": -1}",34
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0035.png,Luckiest Guy,display,train,Page Layout,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080217,224x96,"{""actual_font_size"": 26, ""background"": ""light"", ""background_rgb"": [239, 235, 243], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [4, 18, 9], ""horizontal_shift_px"": -9, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""luminance_difference"": 228.67, ""requested_font_size"": 48, ""rotation_degrees"": 0.129, ""scale_factor"": 0.991, ""vertical_shift_px"": -2}",35
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0036.png,Luckiest Guy,display,train,Daily Design,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080218,224x96,"{""actual_font_size"": 21, ""background"": ""light"", ""background_rgb"": [252, 246, 243], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [28, 12, 25], ""horizontal_shift_px"": 11, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 225.33, ""requested_font_size"": 50, ""rotation_degrees"": -0.828, ""scale_factor"": 0.9821, ""vertical_shift_px"": -2}",36
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0037.png,Luckiest Guy,display,train,Future Vision,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080219,224x96,"{""actual_font_size"": 19, ""background"": ""light"", ""background_rgb"": [250, 245, 246], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [79, 104, 106], ""horizontal_shift_px"": 6, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 150.67, ""requested_font_size"": 60, ""rotation_degrees"": 2.029, ""scale_factor"": 0.9969, ""vertical_shift_px"": 2}",37
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0038.png,Luckiest Guy,display,train,Graphic Style,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080220,224x96,"{""actual_font_size"": 24, ""background"": ""light"", ""background_rgb"": [254, 248, 247], ""blur_radius"": 0.262, ""contrast_style"": ""strong"", ""foreground_rgb"": [13, 49, 7], ""horizontal_shift_px"": -5, ""jpeg_quality"": 75, ""letter_spacing_px"": 0, ""luminance_difference"": 226.67, ""requested_font_size"": 47, ""rotation_degrees"": 0.974, ""scale_factor"": 0.9656, ""vertical_shift_px"": -3}",38
data/processed/fontsense_full/images/train/display/Luckiest_Guy/Luckiest_Guy_0039.png,Luckiest Guy,display,train,Typography,data/raw/fonts/google_fonts/display/Luckiest_Guy__LuckiestGuy-Regular.ttf,84080221,224x96,"{""actual_font_size"": 28, ""background"": ""light"", ""background_rgb"": [236, 235, 242], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [106, 97, 78], ""horizontal_shift_px"": -5, ""jpeg_quality"": 86, ""letter_spacing_px"": 0, ""luminance_difference"": 144.0, ""requested_font_size"": 62, ""rotation_degrees"": 1.093, ""scale_factor"": 1.0176, ""vertical_shift_px"": -1}",39
data/processed/fontsense_full/images/train/display/Monoton/Monoton_0000.png,Monoton,display,train,Text Sample,data/raw/fonts/google_fonts/display/Monoton__Monoton-Regular.ttf,84090189,224x96,"{""actual_font_size"": 21, ""background"": ""light"", ""background_rgb"": [247, 239, 238], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [37, 49, 6], ""horizontal_shift_px"": -6, ""jpeg_quality"": 88, ""letter_spacing_px"": 1, ""luminance_difference"": 210.67, ""requested_font_size"": 34, ""rotation_degrees"": -1.114, ""scale_factor"": 0.9575, ""vertical_shift_px"": -4}",0
